,Unnamed: 0,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
32384,32384,24,KR,38830,Entertainment,Thu,7,3
33355,33355,24,KR,178767,Entertainment,Thu,7,3
33429,33429,24,KR,12337,Entertainment,Thu,7,3
33437,33437,24,KR,134553,Entertainment,Thu,7,3
33505,33505,24,KR,178767,Entertainment,Thu,7,3
33564,33564,24,KR,257965,Entertainment,Thu,7,3
33671,33671,24,KR,21980,Entertainment,Thu,7,3
33689,33689,24,KR,225122,Entertainment,Thu,7,3
83,83,24,KR,1135745,Entertainment,Thu,8,3
610,610,24,KR,68016,Entertainment,Thu,8,3
619,619,24,KR,18964,Entertainment,Thu,8,3
1855,1855,24,KR,32709,Entertainment,Thu,8,3
1903,1903,24,KR,14303,Entertainment,Thu,8,3
2131,2131,24,KR,47201,Entertainment,Thu,8,3
3041,3041,24,KR,57804,Entertainment,Thu,8,3
3093,3093,24,KR,71091,Entertainment,Thu,8,3
3184,3184,24,KR,1650988,Entertainment,Thu,8,3
3228,3228,24,KR,138409,Entertainment,Thu,8,3
3373,3373,24,KR,138409,Entertainment,Thu,8,3
3456,3456,24,KR,184901,Entertainment,Thu,8,3
3632,3632,24,KR,200457,Entertainment,Thu,8,3
3864,3864,24,KR,212538,Entertainment,Thu,8,3
3875,3875,24,KR,163720,Entertainment,Thu,8,3
4207,4207,24,KR,148014,Entertainment,Thu,8,3
4236,4236,24,KR,85266,Entertainment,Thu,8,3
4302,4302,24,KR,33778,Entertainment,Thu,8,3
4352,4352,24,KR,1606486,Entertainment,Thu,8,3
4367,4367,24,KR,446529,Entertainment,Thu,8,3
4438,4438,24,KR,110254,Entertainment,Thu,8,3
4519,4519,24,KR,39353,Entertainment,Thu,8,3
4536,4536,24,KR,553412,Entertainment,Thu,8,3
4673,4673,24,KR,131175,Entertainment,Thu,8,3
4727,4727,24,KR,605334,Entertainment,Thu,8,3
4976,4976,24,KR,652647,Entertainment,Thu,8,3
7705,7705,24,KR,204271,Entertainment,Thu,8,3
7773,7773,24,KR,7152,Entertainment,Thu,8,3
8881,8881,24,KR,29703,Entertainment,Thu,8,3
8970,8970,24,KR,11325,Entertainment,Thu,8,3
13246,13246,24,KR,361917,Entertainment,Thu,8,3
13319,13319,24,KR,361917,Entertainment,Thu,8,3
13468,13468,24,KR,36018,Entertainment,Thu,8,3
13476,13476,24,KR,544818,Entertainment,Thu,8,3
14425,14425,24,KR,208753,Entertainment,Thu,8,3
14595,14595,24,KR,327024,Entertainment,Thu,8,3
14684,14684,24,KR,152883,Entertainment,Thu,8,3
14796,14796,24,KR,399678,Entertainment,Thu,8,3
15008,15008,24,KR,452348,Entertainment,Thu,8,3
15466,15466,24,KR,101668,Entertainment,Thu,8,3
15606,15606,24,KR,57247,Entertainment,Thu,8,3
15685,15685,24,KR,182958,Entertainment,Thu,8,3
16976,16976,24,KR,40157,Entertainment,Thu,8,3
17189,17189,24,KR,50912,Entertainment,Thu,8,3
17732,17732,24,KR,19697,Entertainment,Thu,8,3
17869,17869,24,KR,166888,Entertainment,Thu,8,3
17904,17904,24,KR,49153,Entertainment,Thu,8,3
18149,18149,24,KR,191315,Entertainment,Thu,8,3
19104,19104,24,KR,44524,Entertainment,Thu,8,3
20056,20056,24,KR,563679,Entertainment,Thu,8,3
20188,20188,24,KR,563679,Entertainment,Thu,8,3
20240,20240,24,KR,949731,Entertainment,Thu,8,3
20387,20387,24,KR,949731,Entertainment,Thu,8,3
20442,20442,24,KR,1147074,Entertainment,Thu,8,3
20614,20614,24,KR,1233722,Entertainment,Thu,8,3
20836,20836,24,KR,1297374,Entertainment,Thu,8,3
21298,21298,24,KR,326944,Entertainment,Thu,8,3
21444,21444,24,KR,326944,Entertainment,Thu,8,3
21591,21591,24,KR,578262,Entertainment,Thu,8,3
22492,22492,24,KR,666001,Entertainment,Thu,8,3
22652,22652,24,KR,960720,Entertainment,Thu,8,3
22798,22798,24,KR,960720,Entertainment,Thu,8,3
22896,22896,24,KR,1037955,Entertainment,Thu,8,3
23151,23151,24,KR,1063458,Entertainment,Thu,8,3
23918,23918,24,KR,160509,Entertainment,Thu,8,3
25019,25019,24,KR,558245,Entertainment,Thu,8,3
25081,25081,24,KR,181305,Entertainment,Thu,8,3
25277,25277,24,KR,790423,Entertainment,Thu,8,3
25314,25314,24,KR,221174,Entertainment,Thu,8,3
25569,25569,24,KR,59222,Entertainment,Thu,8,3
25790,25790,24,KR,137318,Entertainment,Thu,8,3
26193,26193,24,KR,11310,Entertainment,Thu,8,3
26340,26340,24,KR,84425,Entertainment,Thu,8,3
26503,26503,24,KR,157402,Entertainment,Thu,8,3
26704,26704,24,KR,220175,Entertainment,Thu,8,3
26881,26881,24,KR,295959,Entertainment,Thu,8,3
27083,27083,24,KR,454045,Entertainment,Thu,8,3
29632,29632,24,KR,207408,Entertainment,Thu,8,3
29677,29677,24,KR,12499,Entertainment,Thu,8,3
29696,29696,24,KR,54995,Entertainment,Thu,8,3
29779,29779,24,KR,207408,Entertainment,Thu,8,3
29829,29829,24,KR,307204,Entertainment,Thu,8,3
29880,29880,24,KR,12664,Entertainment,Thu,8,3
29887,29887,24,KR,17691,Entertainment,Thu,8,3
29894,29894,24,KR,79683,Entertainment,Thu,8,3
29939,29939,24,KR,307204,Entertainment,Thu,8,3
30022,30022,24,KR,342148,Entertainment,Thu,8,3
30122,30122,24,KR,342148,Entertainment,Thu,8,3
30943,30943,24,KR,248697,Entertainment,Thu,8,3
31091,31091,24,KR,248697,Entertainment,Thu,8,3
31181,31181,24,KR,593465,Entertainment,Thu,8,3
31967,31967,24,KR,230640,Entertainment,Thu,8,3
32128,32128,24,KR,271286,Entertainment,Thu,8,3
32174,32174,24,KR,52228,Entertainment,Thu,8,3
32382,32382,24,KR,76911,Entertainment,Thu,8,3
33361,33361,24,KR,93008,Entertainment,Thu,8,3
33389,33389,24,KR,362519,Entertainment,Thu,8,3
33398,33398,24,KR,37141,Entertainment,Thu,8,3
33408,33408,24,KR,83249,Entertainment,Thu,8,3
33511,33511,24,KR,93008,Entertainment,Thu,8,3
33539,33539,24,KR,362519,Entertainment,Thu,8,3
33548,33548,24,KR,37141,Entertainment,Thu,8,3
33572,33572,24,KR,142993,Entertainment,Thu,8,3
33669,33669,24,KR,119646,Entertainment,Thu,8,3
33681,33681,24,KR,42577,Entertainment,Thu,8,3
33819,33819,24,KR,177342,Entertainment,Thu,8,3
34046,34046,24,KR,180042,Entertainment,Thu,8,3
639,639,24,KR,20939,Entertainment,Thu,9,3
867,867,24,KR,30523,Entertainment,Thu,9,3
1834,1834,24,KR,23788,Entertainment,Thu,9,3
1851,1851,24,KR,37068,Entertainment,Thu,9,3
2130,2130,24,KR,47148,Entertainment,Thu,9,3
3019,3019,24,KR,994446,Entertainment,Thu,9,3
3075,3075,24,KR,227428,Entertainment,Thu,9,3
3147,3147,24,KR,11682,Entertainment,Thu,9,3
3186,3186,24,KR,1697738,Entertainment,Thu,9,3
3269,3269,24,KR,274722,Entertainment,Thu,9,3
3331,3331,24,KR,1697738,Entertainment,Thu,9,3
3384,3384,24,KR,2187428,Entertainment,Thu,9,3
3545,3545,24,KR,2405966,Entertainment,Thu,9,3
3726,3726,24,KR,2597508,Entertainment,Thu,9,3
3967,3967,24,KR,2767797,Entertainment,Thu,9,3
4174,4174,24,KR,2914453,Entertainment,Thu,9,3
4205,4205,24,KR,306450,Entertainment,Thu,9,3
4366,4366,24,KR,682664,Entertainment,Thu,9,3
4532,4532,24,KR,833630,Entertainment,Thu,9,3
4719,4719,24,KR,906499,Entertainment,Thu,9,3
4956,4956,24,KR,960354,Entertainment,Thu,9,3
5203,5203,24,KR,1027057,Entertainment,Thu,9,3
5460,5460,24,KR,21255,Entertainment,Thu,9,3
5708,5708,24,KR,22611,Entertainment,Thu,9,3
6536,6536,24,KR,207522,Entertainment,Thu,9,3
6544,6544,24,KR,271963,Entertainment,Thu,9,3
6713,6713,24,KR,350948,Entertainment,Thu,9,3
6714,6714,24,KR,410470,Entertainment,Thu,9,3
6855,6855,24,KR,502853,Entertainment,Thu,9,3
6888,6888,24,KR,395317,Entertainment,Thu,9,3
7116,7116,24,KR,559391,Entertainment,Thu,9,3
7132,7132,24,KR,436432,Entertainment,Thu,9,3
7358,7358,24,KR,577612,Entertainment,Thu,9,3
9718,9718,24,KR,71847,Entertainment,Thu,9,3
9762,9762,24,KR,236863,Entertainment,Thu,9,3
9864,9864,24,KR,71847,Entertainment,Thu,9,3
9956,9956,24,KR,91122,Entertainment,Thu,9,3
10956,10956,24,KR,62407,Entertainment,Thu,9,3
11211,11211,24,KR,89767,Entertainment,Thu,9,3
12179,12179,24,KR,8512,Entertainment,Thu,9,3
12369,12369,24,KR,10647,Entertainment,Thu,9,3
14438,14438,24,KR,62730,Entertainment,Thu,9,3
14590,14590,24,KR,614157,Entertainment,Thu,9,3
14792,14792,24,KR,702692,Entertainment,Thu,9,3
16958,16958,24,KR,232904,Entertainment,Thu,9,3
17121,17121,24,KR,287369,Entertainment,Thu,9,3
17816,17816,24,KR,161828,Entertainment,Thu,9,3
17827,17827,24,KR,444051,Entertainment,Thu,9,3
17962,17962,24,KR,161828,Entertainment,Thu,9,3
17973,17973,24,KR,444051,Entertainment,Thu,9,3
18019,18019,24,KR,262622,Entertainment,Thu,9,3
18076,18076,24,KR,585776,Entertainment,Thu,9,3
18195,18195,24,KR,310426,Entertainment,Thu,9,3
18272,18272,24,KR,609266,Entertainment,Thu,9,3
18339,18339,24,KR,310426,Entertainment,Thu,9,3
18470,18470,24,KR,332030,Entertainment,Thu,9,3
20064,20064,24,KR,161351,Entertainment,Thu,9,3
20085,20085,24,KR,131388,Entertainment,Thu,9,3
20151,20151,24,KR,11745,Entertainment,Thu,9,3
20196,20196,24,KR,161351,Entertainment,Thu,9,3
20217,20217,24,KR,131388,Entertainment,Thu,9,3
20252,20252,24,KR,325490,Entertainment,Thu,9,3
20306,20306,24,KR,190165,Entertainment,Thu,9,3
20399,20399,24,KR,325490,Entertainment,Thu,9,3
20478,20478,24,KR,449137,Entertainment,Thu,9,3
20578,20578,24,KR,213026,Entertainment,Thu,9,3
20709,20709,24,KR,499245,Entertainment,Thu,9,3
21314,21314,24,KR,35789,Entertainment,Thu,9,3
21460,21460,24,KR,35789,Entertainment,Thu,9,3
22535,22535,24,KR,21144,Entertainment,Thu,9,3
22547,22547,24,KR,52505,Entertainment,Thu,9,3
22763,22763,24,KR,28406,Entertainment,Thu,9,3
22769,22769,24,KR,93069,Entertainment,Thu,9,3
24022,24022,24,KR,176145,Entertainment,Thu,9,3
24188,24188,24,KR,284561,Entertainment,Thu,9,3
24383,24383,24,KR,379203,Entertainment,Thu,9,3
24617,24617,24,KR,456355,Entertainment,Thu,9,3
25270,25270,24,KR,37866,Entertainment,Thu,9,3
25297,25297,24,KR,33664,Entertainment,Thu,9,3
26241,26241,24,KR,16173,Entertainment,Thu,9,3
26253,26253,24,KR,83805,Entertainment,Thu,9,3
27326,27326,24,KR,221488,Entertainment,Thu,9,3
27515,27515,24,KR,361710,Entertainment,Thu,9,3
27729,27729,24,KR,438527,Entertainment,Thu,9,3
28519,28519,24,KR,27517,Entertainment,Thu,9,3
28764,28764,24,KR,38923,Entertainment,Thu,9,3
29650,29650,24,KR,428987,Entertainment,Thu,9,3
29665,29665,24,KR,43554,Entertainment,Thu,9,3
29682,29682,24,KR,51554,Entertainment,Thu,9,3
29683,29683,24,KR,19756,Entertainment,Thu,9,3
29694,29694,24,KR,33098,Entertainment,Thu,9,3
29697,29697,24,KR,80321,Entertainment,Thu,9,3
29797,29797,24,KR,428987,Entertainment,Thu,9,3
29849,29849,24,KR,749688,Entertainment,Thu,9,3
29853,29853,24,KR,67039,Entertainment,Thu,9,3
29872,29872,24,KR,30854,Entertainment,Thu,9,3
29876,29876,24,KR,47799,Entertainment,Thu,9,3
29884,29884,24,KR,110204,Entertainment,Thu,9,3
29959,29959,24,KR,749688,Entertainment,Thu,9,3
29963,29963,24,KR,67039,Entertainment,Thu,9,3
30039,30039,24,KR,853787,Entertainment,Thu,9,3
30043,30043,24,KR,70993,Entertainment,Thu,9,3
30064,30064,24,KR,32657,Entertainment,Thu,9,3
30066,30066,24,KR,128106,Entertainment,Thu,9,3
30139,30139,24,KR,853787,Entertainment,Thu,9,3
30143,30143,24,KR,70993,Entertainment,Thu,9,3
30164,30164,24,KR,32657,Entertainment,Thu,9,3
30166,30166,24,KR,128106,Entertainment,Thu,9,3
30987,30987,24,KR,81139,Entertainment,Thu,9,3
31937,31937,24,KR,276915,Entertainment,Thu,9,3
31973,31973,24,KR,105821,Entertainment,Thu,9,3
32009,32009,24,KR,82569,Entertainment,Thu,9,3
32041,32041,24,KR,69443,Entertainment,Thu,9,3
32079,32079,24,KR,399138,Entertainment,Thu,9,3
32091,32091,24,KR,432472,Entertainment,Thu,9,3
32133,32133,24,KR,128520,Entertainment,Thu,9,3
32134,32134,24,KR,76957,Entertainment,Thu,9,3
32151,32151,24,KR,131839,Entertainment,Thu,9,3
32211,32211,24,KR,76320,Entertainment,Thu,9,3
32234,32234,24,KR,48294,Entertainment,Thu,9,3
32246,32246,24,KR,522091,Entertainment,Thu,9,3
32251,32251,24,KR,801310,Entertainment,Thu,9,3
32295,32295,24,KR,205880,Entertainment,Thu,9,3
32353,32353,24,KR,216723,Entertainment,Thu,9,3
32358,32358,24,KR,149002,Entertainment,Thu,9,3
32401,32401,24,KR,801310,Entertainment,Thu,9,3
32445,32445,24,KR,205880,Entertainment,Thu,9,3
32465,32465,24,KR,947448,Entertainment,Thu,9,3
32552,32552,24,KR,251669,Entertainment,Thu,9,3
32649,32649,24,KR,1002142,Entertainment,Thu,9,3
32736,32736,24,KR,314226,Entertainment,Thu,9,3
32795,32795,24,KR,1002142,Entertainment,Thu,9,3
32919,32919,24,KR,1032721,Entertainment,Thu,9,3
33381,33381,24,KR,168177,Entertainment,Thu,9,3
33531,33531,24,KR,168177,Entertainment,Thu,9,3
33619,33619,24,KR,245189,Entertainment,Thu,9,3
596,596,24,KR,53475,Entertainment,Thu,10,3
621,621,24,KR,66659,Entertainment,Thu,10,3
824,824,24,KR,62056,Entertainment,Thu,10,3
846,846,24,KR,86424,Entertainment,Thu,10,3
1061,1061,24,KR,95348,Entertainment,Thu,10,3
1866,1866,24,KR,131830,Entertainment,Thu,10,3
1884,1884,24,KR,153533,Entertainment,Thu,10,3
2097,2097,24,KR,190901,Entertainment,Thu,10,3
2106,2106,24,KR,263998,Entertainment,Thu,10,3
4241,4241,24,KR,39650,Entertainment,Thu,10,3
4247,4247,24,KR,210579,Entertainment,Thu,10,3
4445,4445,24,KR,331424,Entertainment,Thu,10,3
5432,5432,24,KR,495759,Entertainment,Thu,10,3
5472,5472,24,KR,26410,Entertainment,Thu,10,3
6556,6556,24,KR,359749,Entertainment,Thu,10,3
6657,6657,24,KR,23779,Entertainment,Thu,10,3
6688,6688,24,KR,35722,Entertainment,Thu,10,3
6751,6751,24,KR,455746,Entertainment,Thu,10,3
6842,6842,24,KR,58816,Entertainment,Thu,10,3
6973,6973,24,KR,476683,Entertainment,Thu,10,3
7786,7786,24,KR,97171,Entertainment,Thu,10,3
8866,8866,24,KR,63487,Entertainment,Thu,10,3
9038,9038,24,KR,98185,Entertainment,Thu,10,3
9231,9231,24,KR,109244,Entertainment,Thu,10,3
9747,9747,24,KR,24401,Entertainment,Thu,10,3
9749,9749,24,KR,302995,Entertainment,Thu,10,3
9774,9774,24,KR,67997,Entertainment,Thu,10,3
9893,9893,24,KR,24401,Entertainment,Thu,10,3
9895,9895,24,KR,302995,Entertainment,Thu,10,3
10018,10018,24,KR,464544,Entertainment,Thu,10,3
10027,10027,24,KR,48178,Entertainment,Thu,10,3
10226,10226,24,KR,545729,Entertainment,Thu,10,3
10917,10917,24,KR,442570,Entertainment,Thu,10,3
10960,10960,24,KR,59516,Entertainment,Thu,10,3
11058,11058,24,KR,442570,Entertainment,Thu,10,3
11150,11150,24,KR,70216,Entertainment,Thu,10,3
11170,11170,24,KR,537760,Entertainment,Thu,10,3
11381,11381,24,KR,72053,Entertainment,Thu,10,3
12110,12110,24,KR,428151,Entertainment,Thu,10,3
12329,12329,24,KR,522686,Entertainment,Thu,10,3
12539,12539,24,KR,400375,Entertainment,Thu,10,3
13231,13231,24,KR,828139,Entertainment,Thu,10,3
13252,13252,24,KR,14580,Entertainment,Thu,10,3
13304,13304,24,KR,828139,Entertainment,Thu,10,3
13325,13325,24,KR,14580,Entertainment,Thu,10,3
13411,13411,24,KR,118924,Entertainment,Thu,10,3
13449,13449,24,KR,19139,Entertainment,Thu,10,3
13700,13700,24,KR,1852625,Entertainment,Thu,10,3
14430,14430,24,KR,558725,Entertainment,Thu,10,3
14442,14442,24,KR,555241,Entertainment,Thu,10,3
14641,14641,24,KR,709099,Entertainment,Thu,10,3
14682,14682,24,KR,688706,Entertainment,Thu,10,3
15647,15647,24,KR,60579,Entertainment,Thu,10,3
15662,15662,24,KR,348039,Entertainment,Thu,10,3
15698,15698,24,KR,21117,Entertainment,Thu,10,3
15857,15857,24,KR,105913,Entertainment,Thu,10,3
15896,15896,24,KR,90179,Entertainment,Thu,10,3
15902,15902,24,KR,424809,Entertainment,Thu,10,3
16045,16045,24,KR,129977,Entertainment,Thu,10,3
16088,16088,24,KR,101823,Entertainment,Thu,10,3
16810,16810,24,KR,84303,Entertainment,Thu,10,3
17005,17005,24,KR,253629,Entertainment,Thu,10,3
17812,17812,24,KR,697645,Entertainment,Thu,10,3
17839,17839,24,KR,35518,Entertainment,Thu,10,3
17903,17903,24,KR,25353,Entertainment,Thu,10,3
17912,17912,24,KR,162126,Entertainment,Thu,10,3
17914,17914,24,KR,328035,Entertainment,Thu,10,3
17958,17958,24,KR,697645,Entertainment,Thu,10,3
17985,17985,24,KR,35518,Entertainment,Thu,10,3
18024,18024,24,KR,930802,Entertainment,Thu,10,3
18137,18137,24,KR,27537,Entertainment,Thu,10,3
18204,18204,24,KR,1004189,Entertainment,Thu,10,3
18348,18348,24,KR,1004189,Entertainment,Thu,10,3
18491,18491,24,KR,1038496,Entertainment,Thu,10,3
19094,19094,24,KR,219830,Entertainment,Thu,10,3
19289,19289,24,KR,277114,Entertainment,Thu,10,3
20340,20340,24,KR,70368,Entertainment,Thu,10,3
21362,21362,24,KR,320304,Entertainment,Thu,10,3
21613,21613,24,KR,470928,Entertainment,Thu,10,3
22499,22499,24,KR,149102,Entertainment,Thu,10,3
22530,22530,24,KR,83467,Entertainment,Thu,10,3
22558,22558,24,KR,282065,Entertainment,Thu,10,3
22559,22559,24,KR,28666,Entertainment,Thu,10,3
22663,22663,24,KR,258555,Entertainment,Thu,10,3
22755,22755,24,KR,118743,Entertainment,Thu,10,3
22779,22779,24,KR,47770,Entertainment,Thu,10,3
22809,22809,24,KR,258555,Entertainment,Thu,10,3
22910,22910,24,KR,290743,Entertainment,Thu,10,3
23163,23163,24,KR,300518,Entertainment,Thu,10,3
23165,23165,24,KR,318735,Entertainment,Thu,10,3
23724,23724,24,KR,100881,Entertainment,Thu,10,3
23768,23768,24,KR,295766,Entertainment,Thu,10,3
23830,23830,24,KR,104440,Entertainment,Thu,10,3
23996,23996,24,KR,56676,Entertainment,Thu,10,3
24014,24014,24,KR,2657199,Entertainment,Thu,10,3
24114,24114,24,KR,84753,Entertainment,Thu,10,3
24195,24195,24,KR,2987787,Entertainment,Thu,10,3
24423,24423,24,KR,3225264,Entertainment,Thu,10,3
24660,24660,24,KR,3383657,Entertainment,Thu,10,3
25039,25039,24,KR,88351,Entertainment,Thu,10,3
25050,25050,24,KR,74371,Entertainment,Thu,10,3
25085,25085,24,KR,24418,Entertainment,Thu,10,3
25094,25094,24,KR,26691,Entertainment,Thu,10,3
25210,25210,24,KR,123606,Entertainment,Thu,10,3
25303,25303,24,KR,32346,Entertainment,Thu,10,3
25309,25309,24,KR,37573,Entertainment,Thu,10,3
25322,25322,24,KR,111740,Entertainment,Thu,10,3
25437,25437,24,KR,143588,Entertainment,Thu,10,3
26137,26137,24,KR,509915,Entertainment,Thu,10,3
26142,26142,24,KR,244475,Entertainment,Thu,10,3
26160,26160,24,KR,71554,Entertainment,Thu,10,3
26199,26199,24,KR,14961,Entertainment,Thu,10,3
26201,26201,24,KR,110522,Entertainment,Thu,10,3
26314,26314,24,KR,584878,Entertainment,Thu,10,3
26315,26315,24,KR,758845,Entertainment,Thu,10,3
26360,26360,24,KR,109047,Entertainment,Thu,10,3
26373,26373,24,KR,183051,Entertainment,Thu,10,3
26432,26432,24,KR,45241,Entertainment,Thu,10,3
26486,26486,24,KR,775523,Entertainment,Thu,10,3
26517,26517,24,KR,827703,Entertainment,Thu,10,3
26720,26720,24,KR,877351,Entertainment,Thu,10,3
26755,26755,24,KR,906332,Entertainment,Thu,10,3
26916,26916,24,KR,911469,Entertainment,Thu,10,3
27283,27283,24,KR,72227,Entertainment,Thu,10,3
27302,27302,24,KR,222001,Entertainment,Thu,10,3
27471,27471,24,KR,104554,Entertainment,Thu,10,3
27710,27710,24,KR,112783,Entertainment,Thu,10,3
28487,28487,24,KR,76236,Entertainment,Thu,10,3
28499,28499,24,KR,64518,Entertainment,Thu,10,3
28529,28529,24,KR,192414,Entertainment,Thu,10,3
28539,28539,24,KR,126158,Entertainment,Thu,10,3
28690,28690,24,KR,136536,Entertainment,Thu,10,3
28914,28914,24,KR,213410,Entertainment,Thu,10,3
29668,29668,24,KR,37171,Entertainment,Thu,10,3
29870,29870,24,KR,51390,Entertainment,Thu,10,3
30052,30052,24,KR,61773,Entertainment,Thu,10,3
30152,30152,24,KR,61773,Entertainment,Thu,10,3
30969,30969,24,KR,149120,Entertainment,Thu,10,3
31188,31188,24,KR,38712,Entertainment,Thu,10,3
31429,31429,24,KR,49497,Entertainment,Thu,10,3
